GEOID,cdGrade,whiteProp,blackProp,otherRaceProp,dissim,medianInc,povertyProp,povertyBProp,medicaidProp,tanfProp,snapProp,rentProp,uninsProp,asthmaProp,obesityProp,dentalProp
29510115500,1192674.9407365322,0.3748060812907229,0.5814458578963698,0.043748060812907226,-0.008008706181575006,22319,0.4216568414520633,0.25535215637604713,0.41172820353707723,0.029423619508262798,0.41717049576783555,0.6650544135429263,0.244,0.11800000000000001,0.406,0.444
29510115600,1239969.426083463,0.4502389362144193,0.4647828797008103,0.08497818408477041,2.468677531543926e-4,20020,0.3463536255973405,0.18346145854976106,0.36546852275088304,0.03456669912366115,0.41090555014605645,0.7176241480038948,0.282,0.12,0.401,0.39799999999999996
29510119200,732159.0474032015,0.4068725099601594,0.5373505976095617,0.055776892430278883,-0.0014634140148655867,39107,0.20866533864541834,0.1454183266932271,0.1752988047808765,0.07974137931034483,0.23814655172413793,0.5237068965517241,0.14800000000000002,0.102,0.33799999999999997,0.612
29510119300,906677.3112985268,0.5266488196641519,0.2750060842054028,0.19834509613044538,0.007539176491130465,17979,0.27403261134095885,0.05378437576052567,0.09856412752494524,0.01237432327919567,0.16009280742459397,0.9597834493426141,0.20600000000000002,0.115,0.262,0.488
29510120200,579428.7438707948,0.10952380952380952,0.8489795918367347,0.04149659863945578,-0.007128285909043386,14435,0.5408163265306123,0.49795918367346936,0.5238095238095238,0.05855855855855856,0.5067567567567568,0.7117117117117117,0.294,0.134,0.46,0.289
29510114200,5604.240164548159,0.835839864435501,0.08409235331497564,0.0800677822495234,0.024737160125891923,50238,0.16627833086210547,0.022452870154628258,0.12751535691590765,0.026994359387590653,0.08501208702659147,0.4383561643835616,0.11699999999999999,0.091,0.27699999999999997,0.643
29510114300,0,0.8932584269662921,0.05191786129407207,0.0548237117396358,0.030200184420416276,63964,0.06121658271987602,0.02479659046881054,0.03893839597055405,0.009569377990430622,0.04226475279106858,0.22807017543859648,0.092,0.085,0.254,0.711
29510115100,3966.999598841765,0.8127842949485277,0.11371797941106057,0.07349772564041178,0.020401480288554298,29215,0.24132152262389275,0.07469475700263346,0.22264783337323438,0.014404432132963989,0.25761772853185594,0.41772853185595565,0.20199999999999999,0.106,0.332,0.517
29510110400,885210.9395918995,0.009443339960238568,0.9821073558648111,0.008449304174950299,-0.012922195666775372,19695,0.3538767395626243,0.3508946322067594,0.2823061630218688,0.007329842931937173,0.31518324607329845,0.5476439790575917,0.233,0.128,0.44799999999999995,0.457
29510110500,353228.37578510493,0.01348747591522158,0.9749518304431599,0.011560693641618497,-0.006588446599522579,17841,0.4720616570327553,0.45857418111753373,0.5549132947976878,0.03404255319148936,0.6617021276595745,0.5255319148936171,0.262,0.132,0.46399999999999997,0.33899999999999997
29510110100,540543.6903779358,0.014645776566757493,0.9594686648501363,0.025885558583106268,-0.018311639330592405,25241,0.3194822888283379,0.3065395095367847,0.3763623978201635,0.04826418289585097,0.5563082133784928,0.584250635055038,0.244,0.128,0.44299999999999995,0.38299999999999995
29510110200,16.447855703532696,0,0.9859719438877755,0.014028056112224449,-0.013001083423618635,20202,0.34468937875751504,0.33867735470941884,0.3271543086172345,0.06432748538011696,0.41637426900584795,0.5824561403508772,0.263,0.134,0.456,0.36200000000000004
29510112300,845861.7403075434,0.013186813186813187,0.960989010989011,0.025824175824175823,-0.011387911015771158,17484,0.4950549450549451,0.48736263736263735,0.3686813186813187,0.07866507747318235,0.5256257449344458,0.735399284862932,0.247,0.131,0.45899999999999996,0.369
29510116100,0,0.5502859064917591,0.2791792801883619,0.1705348133198789,0.005860127909786861,38125,0.2509249915909855,0.08274470232088799,0.20450723175243862,0.04013605442176871,0.17346938775510204,0.4775510204081633,0.18100000000000002,0.098,0.321,0.527
29510116200,12489.552193606272,0.7739593417231365,0.14230396902226525,0.08373668925459826,0.018289063157530618,52642,0.1047918683446273,0.03654404646660213,0.05953533397870281,0.02017832003754106,0.09056780854059127,0.4983575786015955,0.10800000000000001,0.09,0.28,0.639
29510116400,996377.1480983889,0.27638087386644683,0.6063478977741138,0.1172712283594394,-0.010137655268851159,22472,0.37984336356141796,0.28153338829348723,0.3854080791426216,0.06974358974358974,0.4584615384615385,0.6876923076923077,0.29100000000000004,0.128,0.428,0.36700000000000005
29510107300,232148.50442422554,0.012040280210157617,0.9706654991243433,0.017294220665499124,-0.02891072920943166,25622,0.3058231173380035,0.2999124343257443,0.3964535901926445,0.049244543928371576,0.4560716284275322,0.41298265249020705,0.258,0.13,0.47,0.365
29510118400,252212.28411781788,0.5628378378378378,0.297972972972973,0.13918918918918918,0.0028623051129373902,9963,0.1945945945945946,0.12567567567567567,0.1527027027027027,0.023316062176165803,0.5673575129533679,0.9740932642487047,0.22899999999999998,0.125,0.307,0.433
29510118600,971247.9733969122,0.5226130653266332,0.37462311557788947,0.10276381909547738,0.00457190402315482,39211,0.18316582914572865,0.08592964824120602,0.11708542713567839,0.004629629629629629,0.1078042328042328,0.6904761904761905,0.16899999999999998,0.105,0.299,0.54
29510113500,1246969.1009661257,0.9777777777777777,0.014512471655328799,0.007709750566893424,0.014737361241897475,43333,0.12244897959183673,0.014512471655328799,0.10975056689342404,0.030201342281879196,0.07466442953020135,0.375,0.11199999999999999,0.08900000000000001,0.273,0.667
29510117100,230880.62561975233,0.7186943620178041,0.228486646884273,0.052818991097922846,0.005853141305237432,40137,0.1768545994065282,0.08011869436201781,0.14362017804154303,0.009813542688910697,0.08832188420019627,0.8155053974484789,0.107,0.091,0.28,0.68
29510115700,636328.3419941664,0.4458720612356479,0.4584472389283762,0.09568069983597595,2.2997348101661333e-4,25988,0.4589939857845817,0.2285401858939311,0.39967195188627663,0.053019145802650956,0.3483063328424153,0.7393225331369662,0.287,0.12300000000000001,0.41100000000000003,0.387
29510121200,857714.7735599801,0.020059752454118653,0.942381562099872,0.03755868544600939,-0.014260703959761286,13102,0.5616730687153222,0.5335040546308152,0.6005121638924455,0.052455357142857144,0.5546875,0.8872767857142857,0.331,0.152,0.48700000000000004,0.268
29510121100,688142.9243976735,0.13793103448275862,0.8252483927527762,0.03682057276446522,-0.007691692332443017,16367,0.494447691408533,0.38573933372296904,0.3863237872589129,0.04229934924078091,0.3893709327548807,0.9859002169197397,0.258,0.128,0.426,0.436
29510115200,544786.1807357669,0.45905044510385756,0.41335311572700295,0.12759643916913946,0.001523726830233052,28322,0.36795252225519287,0.19050445103857566,0.4112759643916914,0.07379823967501693,0.37576167907921465,0.6980365605958023,0.24600000000000002,0.11,0.373,0.40299999999999997
29510108200,0,0.0214787277984304,0.9545642296571665,0.02395704254440314,-0.014906479029180925,26422,0.23874432052870714,0.22593969434118133,0.3217678645187939,0.018901890189018902,0.3996399639963996,0.48514851485148514,0.218,0.125,0.45,0.46399999999999997
29510108300,0,0.06442166910688141,0.9189848706686189,0.016593460224499756,-0.011524322625956016,33750,0.2518301610541728,0.23816495851634945,0.28452903855539285,0.055288461538461536,0.4050480769230769,0.421875,0.217,0.125,0.43799999999999994,0.395
29510112400,6150.052066840231,0.6587618572141787,0.21942086869695457,0.1218172740888667,0.012490785363457959,54167,0.14303544682975536,0.042436345481777334,0.06040938592111832,0,0.02063628546861565,0.6999140154772141,0.095,0.084,0.22899999999999998,0.688
29510115300,925.1274100542068,0.4900329011031546,0.36326688600735435,0.146700212889491,0.005155865071034422,40041,0.24191987613702343,0.10992839171666344,0.2488871685697697,0.009316770186335404,0.23136645962732919,0.4109730848861284,0.23399999999999999,0.109,0.34600000000000003,0.45299999999999996
29510117200,364933.12915802,0.5250435118932508,0.4124927480177915,0.06246374008895765,0.004733509183685694,54441,0.2396054921678592,0.12821504544575518,0.14948752659060144,0.01266891891891892,0.15836148648648649,0.4814189189189189,0.14400000000000002,0.10400000000000001,0.335,0.586
29510109700,577528.7806082368,0.10369774919614148,0.885048231511254,0.011254019292604502,-0.01275808480103718,18482,0.5594855305466238,0.4754823151125402,0.4987942122186495,0.0819304152637486,0.5084175084175084,0.6386083052749719,0.317,0.142,0.49200000000000005,0.327
29510106200,697254.2262898535,0.009749303621169917,0.9721448467966574,0.018105849582172703,-0.009125243365106703,12479,0.6357938718662952,0.6149025069637883,0.5926183844011143,0.19193857965451055,0.4740882917466411,0.6372360844529751,0.33399999999999996,0.14300000000000002,0.488,0.298
29510109600,0,0.02277294038847957,0.9628265237776289,0.014400535833891493,-0.018521462276982422,31019,0.25418620227729405,0.24715338245144006,0.32518419290020095,0.05518394648829431,0.3503344481605351,0.49581939799331104,0.222,0.124,0.441,0.41
29510118100,604032.0020683818,0.3565640194489465,0.6207455429497569,0.022690437601296597,-0.002009613502633997,31994,0.30226904376012964,0.26661264181523503,0.30307941653160453,0.07008547008547009,0.2717948717948718,0.6461538461538462,0.18600000000000003,0.111,0.381,0.47100000000000003
29510117400,39100.18230819702,0.6302049622437972,0.28996763754045307,0.07982740021574973,0.011374147684217996,48715,0.1313915857605178,0.043581445523193096,0.16785329018338727,0.011016524787180772,0.13069604406609914,0.5473209814722083,0.129,0.096,0.312,0.636
29510126700,996079.6480801553,0.35294117647058826,0.6257459505541347,0.021312872975277068,-0.0019784863998502083,18700,0.4629156010230179,0.30434782608695654,0.33759590792838873,0.03125,0.525390625,0.595703125,0.254,0.13,0.45,0.332
29510119102,282418.9053377509,0.6020892687559354,0.199113643558088,0.19879708768597656,0.009032310119206674,40959,0.3010446343779677,0.04336815447926559,0.06774295663184553,0.04542701393095094,0.06480920654149,0.7013930950938825,0.115,0.087,0.263,0.6459999999999999
29510126800,1349587.4006211217,0.8645925925925926,0.061925925925925926,0.07348148148148148,0.018851431186351242,50603,0.08474074074074074,0.005333333333333333,0.050666666666666665,0.011487650775416428,0.06375646180356118,0.3446295232624928,0.128,0.092,0.287,0.642
29510126900,372006.17517502233,0.016638935108153077,0.9695745186593773,0.013786546232469693,-0.026461510010534702,26580,0.36605657237936773,0.3594009983361065,0.34965533634418827,0.03990178023327195,0.3118477593615715,0.3750767341927563,0.259,0.131,0.45899999999999996,0.37799999999999995
29510127000,0,0.160262891809909,0.8351870576339737,0.00455005055611729,-0.008715571740079017,27500,0.1789686552072801,0.16228513650151669,0.1698685540950455,0.006920415224913495,0.3217993079584775,0.6522491349480969,0.31,0.121,0.389,0.35100000000000003
29510127400,1487229.6852960214,0.3226749183427884,0.6587588103833592,0.018566271273852502,-0.012300820717137234,34893,0.44799724944129277,0.3904074265085095,0.5250128932439402,0.08292465448060633,0.42666072224699064,0.6540347748551048,0.19899999999999998,0.11800000000000001,0.39,0.449
29510123100,812056.2696236186,0.30444262741891526,0.6699373126192423,0.025620059961842464,-0.008493352368665469,46883,0.17307168165712727,0.1439084219133279,0.16816571272826383,0.005235602094240838,0.23298429319371727,0.5150523560209425,0.151,0.106,0.355,0.5710000000000001
29510126600,1924882.176714424,0.20563847429519072,0.7902155887230514,0.0041459369817578775,-0.013728674092029308,22521,0.38308457711442784,0.3427307904919845,0.41459369817578773,0.07315045719035744,0.5311720698254364,0.7373233582709892,0.26899999999999996,0.127,0.44799999999999995,0.354
29510114102,0,0.9673049976646427,0.030826716487622606,0.0018682858477347033,0.027846792414022853,56993,0.05534796823914059,0.014012143858010275,0.05861746847267632,0.03074670571010249,0.03904343582235237,0.5007320644216691,0.08199999999999999,0.085,0.254,0.7090000000000001
29510116302,8044.583298206329,0.21703197987782968,0.3625583902263744,0.4204096298957959,-0.0024778259389407744,25445,0.339202299676608,0.11606180380883938,0.4196909809558031,0.007905138339920948,0.37470355731225297,0.7849802371541502,0.292,0.11699999999999999,0.386,0.39
29510116301,0,0.71326362135388,0.1934507429829389,0.09328563566318107,0.013327606438669919,60938,0.1309851403412218,0.06219042377545404,0.20060539350577875,0.027739251040221916,0.12413314840499307,0.45839112343966715,0.141,0.095,0.303,0.601
29510119101,490394.9123350587,0.5342662360961608,0.3559382848941514,0.10979547900968784,0.0037706830716449586,37188,0.29673484033010405,0.1338356655902404,0.19268030139935413,0.015384615384615385,0.21937321937321938,0.7367521367521368,0.14300000000000002,0.095,0.311,0.569
29510114101,614.8282073661685,0.711864406779661,0.22289296494079405,0.06524262827954493,0.014916311027256948,41597,0.12166241003018342,0.04481077315997214,0.12862781518458324,0,0.14466783216783216,0.6346153846153846,0.153,0.09699999999999999,0.311,0.594
29510127100,1741418.3243927315,0.04118533400301356,0.9512807634354595,0.007533902561526871,-0.011943669413460315,20106,0.4339527875439478,0.413360120542441,0.42189854344550476,0.01325301204819277,0.519277108433735,0.7120481927710843,0.289,0.139,0.488,0.32799999999999996
29510127200,938719.5193129629,0.7377049180327869,0.20434079889171092,0.05795428307550219,0.016306208721339734,40502,0.14338489956130224,0.024474717155391363,0.12075733087046871,0.018781493357764543,0.08062299587723316,0.532753092075126,0.134,0.092,0.28600000000000003,0.637
29510127300,1791882.3720417023,0.3466484268125855,0.6136798905608755,0.03967168262653899,-0.006032976039130927,31719,0.3083447332421341,0.2051983584131327,0.23967168262653898,0.0043586550435865505,0.24159402241594022,0.6245330012453301,0.17,0.11,0.365,0.5379999999999999
29510127500,1010271.4977314478,0.1704361873990307,0.8267366720516963,0.002827140549273021,-0.010597013089681247,27071,0.3174474959612278,0.30048465266558966,0.2508077544426494,0,0.2663165791447862,0.9099774943735934,0.201,0.115,0.39299999999999996,0.429
29510127600,2443733.782794833,0.7585390598579641,0.1995265471761921,0.04193439296584376,0.011654298388380942,51195,0.13966858302333446,0.07034156239431856,0.09976327358809604,0.009544008483563097,0.09278897136797455,0.7099681866383881,0.115,0.087,0.278,0.6679999999999999
29510106400,25942.27262943983,0.010826771653543307,0.9812992125984252,0.007874015748031496,-0.013020307327352718,20806,0.328740157480315,0.32086614173228345,0.31446850393700787,0.04666666666666667,0.4011111111111111,0.6333333333333333,0.259,0.131,0.467,0.386
29510125600,0,0.455584872471416,0.4672383465259455,0.07717678100263853,3.280783624851069e-4,54042,0.15413368513632367,0.10180299032541777,0.11653474054529464,0,0.09686712279438242,0.9268995318689233,0.134,0.08800000000000001,0.295,0.634
29510125700,389354.8261850178,0.017529665587918016,0.9803128371089536,0.002157497303128371,-0.023563006563343744,11997,0.6127292340884574,0.604908306364617,0.5941208198489751,0.09055118110236221,0.568241469816273,0.9606299212598425,0.315,0.153,0.48700000000000004,0.29100000000000004
29510123300,917993.9984085364,0.6625949158137999,0.31594585671838893,0.02145922746781116,0.007593486955266261,54766,0.13205678441729943,0.08385605810498514,0.15318586992406735,0.003450655624568668,0.12284334023464458,0.6024844720496895,0.126,0.094,0.298,0.643
29510124100,979471.7229674011,0.2766073374500545,0.6472938612422812,0.07609880130766436,-0.01298482913600039,23077,0.4033781329458772,0.2553577915001816,0.4858336360334181,0.07455156950672645,0.5162556053811659,0.7017937219730942,0.298,0.128,0.441,0.348
29510124200,797491.6037551463,0.2672486623486342,0.6060264714165023,0.12672486623486343,-0.00763668096341759,26838,0.4021402421852999,0.3176569980287243,0.3590537876654464,0.02517162471395881,0.42028985507246375,0.6613272311212814,0.273,0.121,0.41,0.401
29510124300,920684.7872084677,0.7234520372152711,0.2322746230349695,0.04427333974975938,0.01085226476829496,53464,0.18543471286493424,0.05101058710298364,0.14597369265319218,0.029201817001946788,0.12589227774172615,0.42504866969500327,0.138,0.094,0.31,0.5920000000000001
29510123200,1113276.1213616878,0.6659742417947653,0.28417116742833404,0.04985459077690071,0.006595831614131479,55729,0.1803074366431242,0.12879102617366014,0.19235562941420856,0.03927272727272727,0.19563636363636364,0.6305454545454545,0.11699999999999999,0.094,0.309,0.631
29510124600,894690.1984196156,0.2966292134831461,0.6640449438202247,0.03932584269662921,-0.0041476564896074306,15667,0.5764044943820225,0.4713483146067416,0.4449438202247191,0.03142857142857143,0.5442857142857143,0.7457142857142857,0.301,0.129,0.444,0.34600000000000003
29510125500,0,0.6102150537634409,0.2956989247311828,0.09408602150537634,0.006777857099499377,57050,0.14717741935483872,0.05913978494623656,0.024529569892473117,0.005842259006815969,0.037487828627069134,0.8140214216163584,0.115,0.085,0.28800000000000003,0.6409999999999999
29510101800,1886158.1727965847,0.6302385557704706,0.3262411347517731,0.043520309477756286,0.00686959841316584,38333,0.28239845261121854,0.0915538362346873,0.3465506125080593,0.04492512479201331,0.37437603993344426,0.6381031613976705,0.22899999999999998,0.11199999999999999,0.371,0.43700000000000006
29510102100,34689.35021556169,0.7937995674116799,0.12797404470079307,0.07822638788752703,0.012922489092257202,45230,0.10310021629416005,0.03028118240807498,0.14347512617159336,0.011734028683181226,0.12255541069100391,0.6095176010430248,0.125,0.092,0.284,0.623
29510102200,31656.426613628864,0.9626215219577606,0.009051290646999664,0.028327187395239692,0.03946271298465405,68537,0.04760308414347972,5.028494803888703e-4,0.02262822661749916,0.015889114266396213,0.03008789722785666,0.2657200811359026,0.09,0.085,0.257,0.715
29510101100,288968.6683894545,0.7895783611774065,0.05290373906125696,0.1575178997613365,0.012884491637479852,56506,0.11217183770883055,0,0.09984089101034209,0.030927835051546393,0.12371134020618557,0.15557638238050608,0.132,0.091,0.28300000000000003,0.624
29510101200,199940.05999708176,0.8714454976303317,0.06901658767772512,0.059537914691943125,0.018859286890977517,54828,0.1252962085308057,0.0035545023696682463,0.16024881516587677,0.05074424898511502,0.12584573748308525,0.2280108254397835,0.11699999999999999,0.087,0.276,0.6609999999999999
29510101300,125726.69327366352,0.8393756294058409,0.13569989929506546,0.024924471299093656,0.01955573350883227,54775,0.04481369587109768,0.015609264853977844,0.04657603222557905,0.01735357917570499,0.10845986984815618,0.23698481561822127,0.106,0.08800000000000001,0.273,0.6859999999999999
29510101400,443190.60326614976,0.6075248985614164,0.28734784212467723,0.1051272593139063,0.006273315418850507,39671,0.2213205459240133,0.07008483954260421,0.12098856510512726,0.03048780487804878,0.20818815331010454,0.3606271777003484,0.16399999999999998,0.10099999999999999,0.34,0.583
29510101500,1641782.6586154997,0.49987299974599947,0.4409448818897638,0.05918211836423673,0.0021768158252282177,28689,0.34086868173736345,0.22809245618491236,0.43713487426974856,0.0653819683413627,0.40674466620784583,0.7446662078458361,0.233,0.11699999999999999,0.371,0.424
29510102300,0,0.8707449432659102,0.02220029600394672,0.10705476073014307,0.011940457123569463,54583,0.19042920572274297,0.016773556980759743,0.17513566847557968,0.02364864864864865,0.0945945945945946,0.2376126126126126,0.14400000000000002,0.09300000000000001,0.293,0.627
29510102400,0,0.9236138037999224,0.0632027917797596,0.013183404420317953,0.01543892874361388,38676,0.27181077937184955,0.029468786351298952,0.2283830942225669,0.04770318021201413,0.254416961130742,0.4832155477031802,0.168,0.10099999999999999,0.324,0.5589999999999999
29510108100,0,0.031483790523690776,0.9579177057356608,0.01059850374064838,-0.019600690543333223,30990,0.3288653366583541,0.32855361596009974,0.39775561097256856,0.05545454545454546,0.4163636363636364,0.4172727272727273,0.226,0.126,0.43799999999999994,0.436
29510103100,227155.36518968642,0.897965773329028,0.07168227316758154,0.03035195350339038,0.01781565196921996,44771,0.10978366160800775,0.023248304811107522,0.0587665482725218,0.014466546112115732,0.081374321880651,0.458710066305003,0.107,0.08800000000000001,0.275,0.687
29510103400,0,0.94136460554371,0.03304904051172708,0.0255863539445629,0.011835084579362887,58500,0.0708955223880597,0.021321961620469083,0.0314498933901919,0,0.03923766816143498,0.3071748878923767,0.10400000000000001,0.08800000000000001,0.275,0.6940000000000001
29510102500,4342.373752355576,0.8484703632887189,0.04445506692160612,0.10707456978967496,0.011692693153902815,45862,0.13336520076481836,0.009560229445506692,0.11520076481835564,0.014822134387351778,0.1541501976284585,0.4041501976284585,0.142,0.09699999999999999,0.303,0.603
